source_region,source_index,trial,LZMA_ratio,Lempel_Ziv_complexity,Permutation_entropy,LZMA_ratio_minus_chaos,Lempel_Ziv_complexity_minus_chaos,Permutation_entropy_minus_chaos
strong_chaos,14,4,0.9266666666666666,1.5981284240054663,0.9981861266292457,0.6113333333333333,1.2508910962765298,0.8376466199244853
strong_chaos,14,5,0.9146666666666666,1.5918530506127748,0.998413881422277,0.5993333333333333,1.2446157228838384,0.8378743747175167
strong_chaos,14,6,0.9193333333333333,1.593944841743672,0.99806292343354,0.604,1.2467075140147355,0.8375234167287796
strong_chaos,14,7,0.9073333333333333,1.5897612594818775,0.9980037863380681,0.592,1.242523931752941,0.8374642796333077
strong_chaos,14,8,0.938,1.5918530506127748,0.9984758181374646,0.6226666666666666,1.2446157228838384,0.8379363114327042
strong_chaos,14,9,0.9126666666666666,1.593944841743672,0.9978519180728238,0.5973333333333333,1.2467075140147355,0.8373124113680634
strong_chaos,14,10,0.9366666666666666,1.5981284240054663,0.9978327885015302,0.6213333333333333,1.2508910962765298,0.8372932817967699
strong_chaos,15,1,0.9353333333333333,1.5960366328745692,0.997572888283746,0.614,1.2341567672293523,0.8317531251523158
strong_chaos,15,2,0.9253333333333333,1.5960366328745692,0.998163404214968,0.604,1.2341567672293523,0.8323436410835378
strong_chaos,15,3,0.936,1.5897612594818775,0.9976569612486307,0.6146666666666667,1.2278813938366606,0.8318371981172005
strong_chaos,15,4,0.934,1.593944841743672,0.9982039077327415,0.6126666666666667,1.232064976098455,0.8323841446013113
strong_chaos,15,5,0.918,1.6002202151363636,0.9975324317250053,0.5966666666666667,1.2383403494911467,0.8317126685935751
strong_chaos,15,6,0.93,1.5960366328745692,0.9984416244253829,0.6086666666666667,1.2341567672293523,0.8326218612939527
strong_chaos,15,7,0.93,1.5918530506127748,0.9981372801956107,0.6086666666666667,1.229973184967558,0.8323175170641804
strong_chaos,15,8,0.9373333333333334,1.593944841743672,0.9979063682316027,0.616,1.232064976098455,0.8320866051001725
strong_chaos,15,9,0.934,1.5960366328745692,0.9976792294630793,0.6126666666666667,1.2341567672293523,0.8318594663316491
strong_chaos,15,10,0.908,1.5813940949582888,0.9976390405202962,0.5866666666666667,1.2195142293130719,0.831819277388866
strong_chaos,16,1,0.912,1.5918530506127748,0.9984060876368728,0.5760000000000001,1.2362485583602496,0.8328518700962548
strong_chaos,16,2,0.9353333333333333,1.5918530506127748,0.9982815288262944,0.5993333333333333,1.2362485583602496,0.8327273112856765
strong_chaos,16,3,0.9173333333333333,1.5918530506127748,0.9978155536726848,0.5813333333333333,1.2362485583602496,0.8322613361320669
strong_chaos,16,4,0.92,1.5981284240054663,0.9983504883642229,0.5840000000000001,1.242523931752941,0.832796270823605
strong_chaos,16,5,0.9306666666666666,1.593944841743672,0.9979178355810322,0.5946666666666667,1.2383403494911467,0.8323636180404143
strong_chaos,16,6,0.9173333333333333,1.593944841743672,0.9976494621623219,0.5813333333333333,1.2383403494911467,0.8320952446217039
strong_chaos,16,7,0.938,1.5918530506127748,0.9983283022972934,0.6019999999999999,1.2362485583602496,0.8327740847566755
strong_chaos,16,8,0.9346666666666666,1.593944841743672,0.998196666112719,0.5986666666666667,1.2383403494911467,0.832642448572101
strong_chaos,16,9,0.914,1.593944841743672,0.9981886432405109,0.5780000000000001,1.2383403494911467,0.832634425699893
strong_chaos,16,10,0.9166666666666666,1.5897612594818775,0.9979560982535315,0.5806666666666667,1.2341567672293523,0.8324018807129135
weak_chaos,18,1,0.936,1.593944841743672,0.99789365656638,0.6086666666666667,1.242523931752941,0.8339861037212765
weak_chaos,18,2,0.9273333333333333,1.5960366328745692,0.9978520932009906,0.6000000000000001,1.2446157228838384,0.833944540355887
weak_chaos,18,3,0.9206666666666666,1.5918530506127748,0.9978523678782982,0.5933333333333333,1.240432140622044,0.8339448150331947
