noise_type,source_index,source_region,trial,theta1_0,theta2_0,LZMA_ratio,source_LZMA_ratio,LZMA_ratio_delta_vs_source,Lempel_Ziv_complexity,source_Lempel_Ziv_complexity,Lempel_Ziv_complexity_delta_vs_source,Permutation_entropy,source_Permutation_entropy,Permutation_entropy_delta_vs_source
gaussian_white,10,weak_chaos,16,1.7278759594743862,0.890117918517108,0.9266666666666666,0.68,0.2466666666666666,1.5918530506127748,0.5187642004625074,1.0730888501502673,0.9982412711193321,0.2507968877783156,0.7474443833410165
gaussian_white,11,weak_chaos,1,2.146754979953025,0.890117918517108,0.9213333333333333,0.636,0.2853333333333333,1.593944841743672,0.4978462891535353,1.0960985525901366,0.998011532397423,0.23793850081408444,0.7600730315833386
gaussian_white,11,weak_chaos,2,2.146754979953025,0.890117918517108,0.936,0.636,0.30000000000000004,1.5876694683509802,0.4978462891535353,1.0898231791974449,0.997745121975403,0.23793850081408444,0.7598066211613186
gaussian_white,11,weak_chaos,3,2.146754979953025,0.890117918517108,0.9086666666666666,0.636,0.2726666666666666,1.5960366328745692,0.4978462891535353,1.0981903437210339,0.9978717588671709,0.23793850081408444,0.7599332580530865
gaussian_white,11,weak_chaos,4,2.146754979953025,0.890117918517108,0.9286666666666666,0.636,0.29266666666666663,1.5960366328745692,0.4978462891535353,1.0981903437210339,0.9977060085288681,0.23793850081408444,0.7597675077147837
gaussian_white,11,weak_chaos,5,2.146754979953025,0.890117918517108,0.918,0.636,0.28200000000000003,1.5918530506127748,0.4978462891535353,1.0940067614592395,0.998112428635629,0.23793850081408444,0.7601739278215446
gaussian_white,11,weak_chaos,6,2.146754979953025,0.890117918517108,0.9226666666666666,0.636,0.2866666666666666,1.593944841743672,0.4978462891535353,1.0960985525901366,0.9978027764756665,0.23793850081408444,0.7598642756615821
gaussian_white,11,weak_chaos,7,2.146754979953025,0.890117918517108,0.934,0.636,0.29800000000000004,1.5918530506127748,0.4978462891535353,1.0940067614592395,0.9980102548146363,0.23793850081408444,0.7600717540005519
gaussian_white,11,weak_chaos,8,2.146754979953025,0.890117918517108,0.9326666666666666,0.636,0.29666666666666663,1.5960366328745692,0.4978462891535353,1.0981903437210339,0.9977391637442949,0.23793850081408444,0.7598006629302105
gaussian_white,11,weak_chaos,9,2.146754979953025,0.890117918517108,0.9433333333333334,0.636,0.30733333333333335,1.5981284240054663,0.4978462891535353,1.100282134851931,0.9981528389502767,0.23793850081408444,0.7602143381361923
gaussian_white,11,weak_chaos,10,2.146754979953025,0.890117918517108,0.9286666666666666,0.636,0.29266666666666663,1.5897612594818775,0.4978462891535353,1.0919149703283422,0.9980202263425944,0.23793850081408444,0.7600817255285099
gaussian_white,11,weak_chaos,11,2.146754979953025,0.890117918517108,0.9173333333333333,0.636,0.2813333333333333,1.593944841743672,0.4978462891535353,1.0960985525901366,0.9983007675386742,0.23793850081408444,0.7603622667245898
gaussian_white,11,weak_chaos,12,2.146754979953025,0.890117918517108,0.9353333333333333,0.636,0.29933333333333334,1.5918530506127748,0.4978462891535353,1.0940067614592395,0.9980867547498024,0.23793850081408444,0.7601482539357179
